"","Q1.2","NIMBY","Progress","UserLanguage","participantId","Duration (in seconds)","StartDate","EndDate","Q14.11_1","Q14.11_2","Q14.11_3","Q14.11_4","Q14.11_5","Q14.11_6","Q136_1","Q136_2","Q136_3","Q136_4","Q136_5","Q136_6","Q136_7","Q136_8","Q136_9","Q136_10","age","gender","Q2.3","Q2.4","Q20.1","Q19.2_1","Q19.2_2","Q19.2_3","Q7.10","Q8.2","Q12.2_1","Q12.2_2","Q12.2_3","Q12.4","Q12.5","Q14.6","Q14.7_1","Q14.7_2","Q14.7_3","Q14.12","Q14.9_1","left_right","pol_party_support","education","circle1","circle2","circle3","QID1214859317_cjp1","QID1214859317_cjp2","QID246_cjp1","QID246_cjp2","QID251_cjp1","QID251_cjp2","QID255_cjp1","QID255_cjp2","Q15.8","Q15.9_1","Q15.9_2","Q15.14","Q15.15_1","Q15.15_2","Q15.20","Q15.21_1","Q15.21_2","Q15.26","Q15.27_1","Q15.27_2","municipalityId","type","municipality_type","urban_rural","circle_match"
"38",1,0,88,"DE",12572,1637,"2024-05-05 10:10:11","2024-05-05 10:37:29",5,2,2,5,2,2,5,5,3,6,3,3,5,5,5,2,39,1,1,2,4,7,1,7,5,4,1,1,1,3,4,3,3,3,3,3,3,NA,NA,NA,0,0,0,"Vertikale Freiflächen Agri-PV-Anlage auf Weide- oder Ackerland,Bis zu 10 Fussballfelder (ca. 10ha),0-500 Meter,Grundstückseigentümer,21-40% Reduzierung des Ernteertrags,11-20% Erhöhung der Eigenproduktion,6-10% höheres Einkommen","Horizontale Freiflächen Agri-PV-Anlage auf Weide- oder Ackerland,Bis zu einem Fussballfeld (ca. 1ha),500-1500 Meter,Externe (nicht lokale) Investoren,21-40% Reduzierung des Ernteertrags,11-20% Erhöhung der Eigenproduktion,0-5% höheres Einkommen","Vertikale Freiflächen Agri-PV-Anlage auf Weide- oder Ackerland,Bis zu 5 Fussballfelder (ca. 5ha),500-1500 Meter,Grundstückseigentümer,0-5% Reduzierung des Ernteertrags,41-80% Erhöhung der Eigenproduktion,21-40% höheres Einkommen","Vertikale Freiflächen Agri-PV-Anlage auf Weide- oder Ackerland,Bis zu einem Fussballfeld (ca. 1ha),1500-4500 Meter,Bäuerinnen und Bauern,6-10% Reduzierung des Ernteertrags,11-20% Erhöhung der Eigenproduktion,0-5% höheres Einkommen","Agri-PV-Anlage auf Gewächshäusern und Ersatz von Folientunneln,Bis zu einem Fussballfeld (ca. 1ha),1500-4500 Meter,Externe (nicht lokale) Investoren,0-5% Reduzierung des Ernteertrags,0-5% Erhöhung der Eigenproduktion,41-80% höheres Einkommen","Vertikale Freiflächen Agri-PV-Anlage auf Weide- oder Ackerland,Bis zu 5 Fussballfelder (ca. 5ha),0-500 Meter,Grundstückseigentümer,0-5% Reduzierung des Ernteertrags,21-40% Erhöhung der Eigenproduktion,21-40% höheres Einkommen","Vertikale Freiflächen Agri-PV-Anlage auf Weide- oder Ackerland,Bis zu 5 Fussballfelder (ca. 5ha),1500-4500 Meter,Energiegenossenschaft (z.B. lokale Bevölkerung),6-10% Reduzierung des Ernteertrags,6-10% Erhöhung der Eigenproduktion ,41-80% höheres Einkommen","Horizontale Freiflächen Agri-PV-Anlage auf Weide- oder Ackerland,Bis zu 5 Fussballfelder (ca. 5ha),0-500 Meter,Gemeinde,11-20% Reduzierung des Ernteertrags,11-20% Erhöhung der Eigenproduktion,41-80% höheres Einkommen",2,4,4,2,4,4,2,4,4,2,4,4,2939,12,2,1,1
"39",NA,0,0,"DE",6656,NA,"2024-05-05 10:18:51","2024-05-05 10:18:53",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,"","","","","","","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,231,22,5,2,1
"40",1,0,88,"FR",6810,3330,"2024-05-05 10:27:49","2024-05-05 11:23:20",2,2,2,4,4,2,7,4,6,7,5,6,6,6,3,1,22,1,1,1,5,7,7,7,7,1,3,3,3,5,6,4,1,1,1,4,1,NA,NA,NA,0,0,0,"Installations agri-PV sur des serres et remplacement de tunnels en plastique,Jusqu'à un terrain de football (env. 1ha),500-1500 mètres,Paysans et paysannes,Réduction de 6-10% du rendement de la récolte,Augmentation de 21-40% de la production propre,Augmentation de 6-10% du revenu des agriculteurs","Surfaces libres verticales pour installations agri-PV sur des pâturages ou des terres cultivées ,Jusqu'à 10 terrains de football (env. 10ha),1500-4500 mètres,Coopérative énergétique (par ex. citoyens locaux),Réduction de 11-20% du rendement de la récolte,Augmentation de 21-40% de la production propre,Augmentation de 21-40% du revenu des agriculteurs","Surfaces libres horizontales pour installations agri-PV sur des pâturage ou des terres cultivées,Jusqu'à un terrain de football (env. 1ha),500-1500 mètres,Commune,Réduction de 6-10% du rendement de la récolte,Augmentation de 41-80% de la production propre,Augmentation de 11-20% du revenu des agriculteurs","Surfaces libres horizontales pour installations agri-PV sur des pâturage ou des terres cultivées,Jusqu'à un terrain de football (env. 1ha),1500-4500 mètres,Fournisseur régional d'énergie,Réduction de 11-20% du rendement de la récolte,Augmentation de 0-5% de la production propre,Augmentation de 11-20% du revenu des agriculteurs","Surfaces libres verticales pour installations agri-PV sur des pâturages ou des terres cultivées ,Jusqu'à 10 terrains de football (env. 10ha),1500-4500 mètres,Commune,Réduction de 6-10% du rendement de la récolte,Augmentation de 11-20% de la production propre,Augmentation de 0-5% du revenu des agriculteurs","Surfaces libres horizontales pour installations agri-PV sur des pâturage ou des terres cultivées,Jusqu'à 5 terrains de football (env. 5ha),1500-4500 mètres,Coopérative énergétique (par ex. citoyens locaux),Réduction de 6-10% du rendement de la récolte,Augmentation de 11-20% de la production propre,Augmentation de 0-5% du revenu des agriculteurs","Surfaces libres verticales pour installations agri-PV sur des pâturages ou des terres cultivées ,Jusqu'à un terrain de football (env. 1ha),0-500 mètres,Coopérative énergétique (par ex. citoyens locaux),Réduction de 11-20% du rendement de la récolte,Augmentation de 11-20% de la production propre,Augmentation de 11-20% du revenu des agriculteurs","Installations agri-PV sur des serres et remplacement de tunnels en plastique,Jusqu'à un terrain de football (env. 1ha),0-500 mètres,Propriétaire du terrain,Réduction de 6-10% du rendement de la récolte,Augmentation de 11-20% de la production propre,Augmentation de 6-10% du revenu des agriculteurs",2,2,2,1,2,2,2,2,2,1,2,2,6621,11,1,1,1
"41",1,1,71,"FR",12896,1209,"2024-05-05 11:27:52","2024-05-05 11:48:02",NA,NA,NA,NA,NA,NA,7,3,5,5,1,4,4,5,5,1,44,1,1,2,4,7,7,1,3,5,1,1,3,4,5,5,4,3,1,2,NA,NA,NA,NA,0,0,0,"","","","","","","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2125,13,3,1,1
"42",1,1,86,"DE",217,851,"2024-05-05 11:42:20","2024-05-05 11:56:32",5,3,5,6,5,3,7,7,3,4,2,5,5,7,4,1,42,1,1,2,4,6,7,5,1,6,1,1,1,5,5,6,5,5,5,4,6,NA,NA,NA,0,0,0,"Vertikale Freiflächen Agri-PV-Anlage auf Weide- oder Ackerland,Bis zu 10 Fussballfelder (ca. 10ha),500-1500 Meter,Grundstückseigentümer,0-5% Reduzierung des Ernteertrags,41-80% Erhöhung der Eigenproduktion,21-40% höheres Einkommen","Horizontale Freiflächen Agri-PV-Anlage auf Weide- oder Ackerland,Bis zu 10 Fussballfelder (ca. 10ha),500-1500 Meter,Externe (nicht lokale) Investoren,0-5% Reduzierung des Ernteertrags,21-40% Erhöhung der Eigenproduktion,41-80% höheres Einkommen","Vertikale Freiflächen Agri-PV-Anlage auf Weide- oder Ackerland,Bis zu 5 Fussballfelder (ca. 5ha),0-500 Meter,Regionaler Energieversorger,6-10% Reduzierung des Ernteertrags,41-80% Erhöhung der Eigenproduktion,21-40% höheres Einkommen","Agri-PV-Anlage auf Gewächshäusern und Ersatz von Folientunneln,Bis zu 5 Fussballfelder (ca. 5ha),1500-4500 Meter,Externe (nicht lokale) Investoren,41-80% Reduzierung des Ernteertrags,41-80% Erhöhung der Eigenproduktion,21-40% höheres Einkommen","Agri-PV-Anlage auf Gewächshäusern und Ersatz von Folientunneln,Bis zu 5 Fussballfelder (ca. 5ha),1500-4500 Meter,Energiegenossenschaft (z.B. lokale Bevölkerung),41-80% Reduzierung des Ernteertrags,6-10% Erhöhung der Eigenproduktion ,0-5% höheres Einkommen","Vertikale Freiflächen Agri-PV-Anlage auf Weide- oder Ackerland,Bis zu einem Fussballfeld (ca. 1ha),1500-4500 Meter,Energiegenossenschaft (z.B. lokale Bevölkerung),6-10% Reduzierung des Ernteertrags,11-20% Erhöhung der Eigenproduktion,41-80% höheres Einkommen","Agri-PV-Anlage auf Gewächshäusern und Ersatz von Folientunneln,Bis zu einem Fussballfeld (ca. 1ha),1500-4500 Meter,Energiegenossenschaft (z.B. lokale Bevölkerung),6-10% Reduzierung des Ernteertrags,11-20% Erhöhung der Eigenproduktion,41-80% höheres Einkommen","Horizontale Freiflächen Agri-PV-Anlage auf Weide- oder Ackerland,Bis zu 5 Fussballfelder (ca. 5ha),1500-4500 Meter,Energiegenossenschaft (z.B. lokale Bevölkerung),11-20% Reduzierung des Ernteertrags,21-40% Erhöhung der Eigenproduktion,11-20% höheres Einkommen",2,6,6,1,5,5,2,5,6,NA,NA,NA,4021,12,2,1,1
"43",1,0,36,"FR",8720,22523,"2024-05-05 13:32:51","2024-05-05 19:48:15",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,60,1,1,1,4,6,6,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,"","","","","","","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6621,11,1,1,1
"44",1,0,25,"FR",7755,668,"2024-05-05 13:49:35","2024-05-05 14:00:43",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,49,1,1,2,4,6,1,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,"","","","","","","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5590,11,1,1,1
"45",1,1,43,"DE",15779,3539,"2024-05-05 14:25:14","2024-05-05 15:24:14",NA,NA,NA,NA,NA,NA,3,4,5,3,6,6,6,6,5,5,1984,2,1,2,5,7,5,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,"","","","","","","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,351,11,1,1,1
"46",1,0,82,"DE",2757,2549,"2024-05-05 17:48:18","2024-05-05 18:30:47",1,1,3,3,2,1,6,6,3,6,2,3,1,6,3,1,63,1,1,1,3,1,7,1,4,1,1,1,1,3,3,3,3,2,1,3,4,NA,NA,NA,1,0,0,"Horizontale Freiflächen Agri-PV-Anlage auf Weide- oder Ackerland,Bis zu 10 Fussballfelder (ca. 10ha),0-500 Meter,Grundstückseigentümer,41-80% Reduzierung des Ernteertrags,11-20% Erhöhung der Eigenproduktion,11-20% höheres Einkommen","Horizontale Freiflächen Agri-PV-Anlage auf Weide- oder Ackerland,Bis zu 10 Fussballfelder (ca. 10ha),1500-4500 Meter,Regionaler Energieversorger,41-80% Reduzierung des Ernteertrags,0-5% Erhöhung der Eigenproduktion,0-5% höheres Einkommen","Horizontale Freiflächen Agri-PV-Anlage auf Weide- oder Ackerland,Bis zu einem Fussballfeld (ca. 1ha),1500-4500 Meter,Externe (nicht lokale) Investoren,21-40% Reduzierung des Ernteertrags,11-20% Erhöhung der Eigenproduktion,6-10% höheres Einkommen","Vertikale Freiflächen Agri-PV-Anlage auf Weide- oder Ackerland,Bis zu einem Fussballfeld (ca. 1ha),0-500 Meter,Externe (nicht lokale) Investoren,0-5% Reduzierung des Ernteertrags,11-20% Erhöhung der Eigenproduktion,41-80% höheres Einkommen","","","","",1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,791,33,9,3,1
"47",1,1,43,"DE",6278,39267,"2024-05-05 21:00:41","2024-05-06 07:55:09",NA,NA,NA,NA,NA,NA,4,5,6,6,3,4,6,6,6,5,47,2,1,1,1,7,6,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0,"","","","","","","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,843,31,7,3,1
"48",1,0,25,"DE",14073,1728,"2024-05-05 21:12:09","2024-05-05 21:40:57",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20,2,1,2,1,5,2,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,"","","","","","","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,121,11,1,1,1
"49",1,0,79,"DE",7693,1402,"2024-05-05 21:31:36","2024-05-05 21:54:59",4,5,1,6,2,5,4,3,5,7,6,6,4,6,3,5,43,2,1,1,4,6,3,4,2,4,1,1,3,5,5,5,5,5,2,4,4,NA,NA,NA,0,0,0,"","","","","","","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1058,12,2,1,1
"50",1,0,77,"FR",12804,251317,"2024-05-05 22:31:19","2024-05-08 20:19:56",3,5,4,6,2,4,6,7,6,6,3,4,3,6,3,2,33,1,1,2,3,5,2,6,1,6,1,3,3,5,5,6,6,5,3,5,5,NA,NA,NA,0,0,0,"","","","","","","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,261,11,1,1,1
"51",1,0,86,"DE",7770,342291,"2024-05-06 12:12:14","2024-05-10 11:17:06",7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,6,38,1,1,1,4,5,2,6,5,7,1,1,3,7,7,7,7,7,7,7,7,NA,NA,NA,0,0,0,"Horizontale Freiflächen Agri-PV-Anlage auf Weide- oder Ackerland,Bis zu 5 Fussballfelder (ca. 5ha),1500-4500 Meter,Grundstückseigentümer,6-10% Reduzierung des Ernteertrags,41-80% Erhöhung der Eigenproduktion,0-5% höheres Einkommen","Horizontale Freiflächen Agri-PV-Anlage auf Weide- oder Ackerland,Bis zu 10 Fussballfelder (ca. 10ha),500-1500 Meter,Bäuerinnen und Bauern,41-80% Reduzierung des Ernteertrags,41-80% Erhöhung der Eigenproduktion,11-20% höheres Einkommen","Agri-PV-Anlage auf Gewächshäusern und Ersatz von Folientunneln,Bis zu 5 Fussballfelder (ca. 5ha),0-500 Meter,Grundstückseigentümer,11-20% Reduzierung des Ernteertrags,0-5% Erhöhung der Eigenproduktion,21-40% höheres Einkommen","Agri-PV-Anlage auf Gewächshäusern und Ersatz von Folientunneln,Bis zu einem Fussballfeld (ca. 1ha),0-500 Meter,Regionaler Energieversorger,41-80% Reduzierung des Ernteertrags,11-20% Erhöhung der Eigenproduktion,0-5% höheres Einkommen","Agri-PV-Anlage auf Gewächshäusern und Ersatz von Folientunneln,Bis zu 10 Fussballfelder (ca. 10ha),0-500 Meter,Externe (nicht lokale) Investoren,6-10% Reduzierung des Ernteertrags,41-80% Erhöhung der Eigenproduktion,0-5% höheres Einkommen","Vertikale Freiflächen Agri-PV-Anlage auf Weide- oder Ackerland,Bis zu 5 Fussballfelder (ca. 5ha),500-1500 Meter,Gemeinde,0-5% Reduzierung des Ernteertrags,21-40% Erhöhung der Eigenproduktion,6-10% höheres Einkommen","Vertikale Freiflächen Agri-PV-Anlage auf Weide- oder Ackerland,Bis zu 10 Fussballfelder (ca. 10ha),0-500 Meter,Bäuerinnen und Bauern,11-20% Reduzierung des Ernteertrags,0-5% Erhöhung der Eigenproduktion,0-5% höheres Einkommen","Horizontale Freiflächen Agri-PV-Anlage auf Weide- oder Ackerland,Bis zu 10 Fussballfelder (ca. 10ha),1500-4500 Meter,Regionaler Energieversorger,21-40% Reduzierung des Ernteertrags,21-40% Erhöhung der Eigenproduktion,6-10% höheres Einkommen",1,7,7,1,7,7,1,7,7,NA,NA,NA,1061,12,2,1,1
"52",1,1,80,"EN",379,7313,"2024-05-06 12:35:17","2024-05-06 14:37:10",6,5,3,5,4,4,4,1,3,6,4,2,3,5,5,3,47.5,2,1,2,3,6,2,7,6,7,3,1,1,6,6,6,4,5,7,6,6,NA,NA,NA,0,0,0,"Horizontal open space Agri-PV systems on pasture or arable land,Up to 10 football pitches (approx. 10ha),500-1500 meters,Landowner,0-5% reduction in crop yield,41-80% increase in own production,11-20% higher income","Vertical open space Agri-PV systems on pasture or arable land,Up to one football pitch (approx. 1ha),1500-4500 meters,Energy cooperative (e.g. local population),21-40% reduction in crop yield,6-10% increase in own production ,41-80% higher income","","","","","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2762,11,1,1,1
"53",1,1,7,"DE",12649,59,"2024-05-06 12:56:04","2024-05-06 12:57:04",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,23,2,1,1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,"","","","","","","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3271,13,3,1,1
"54",NA,0,0,"DE",16325,NA,"2024-05-06 16:49:06","2024-05-06 16:49:06",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,"","","","","","","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4864,32,8,3,1
"55",1,0,25,"DE",7725,1163,"2024-05-06 17:00:13","2024-05-06 17:19:36",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,85,1,1,2,2,7,2,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0,"","","","","","","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2833,22,5,2,1
"56",1,1,84,"FR",6947,1887,"2024-05-06 18:26:50","2024-05-06 18:58:17",1,1,1,1,1,1,7,7,7,6,1,5,1,5,5,1,63,1,1,2,2,4,3,7,5,1,1,1,1,3,3,3,1,1,1,1,1,NA,NA,NA,0,0,0,"Surfaces libres verticales pour installations agri-PV sur des pâturages ou des terres cultivées ,Jusqu'à 10 terrains de football (env. 10ha),500-1500 mètres,Investisseurs externes (non locaux),Réduction de 21-40% du rendement de la récolte,Augmentation de 6-10% de la production propre,Augmentation de 41-80% du revenu des agriculteurs","Surfaces libres horizontales pour installations agri-PV sur des pâturage ou des terres cultivées,Jusqu'à un terrain de football (env. 1ha),500-1500 mètres,Commune,Réduction de 6-10% du rendement de la récolte,Augmentation de 11-20% de la production propre,Augmentation de 11-20% du revenu des agriculteurs","Surfaces libres horizontales pour installations agri-PV sur des pâturage ou des terres cultivées,Jusqu'à un terrain de football (env. 1ha),500-1500 mètres,Coopérative énergétique (par ex. citoyens locaux),Réduction de 41-80% du rendement de la récolte,Augmentation de 41-80% de la production propre,Augmentation de 6-10% du revenu des agriculteurs","Installations agri-PV sur des serres et remplacement de tunnels en plastique,Jusqu'à 10 terrains de football (env. 10ha),0-500 mètres,Commune,Réduction de 11-20% du rendement de la récolte,Augmentation de 6-10% de la production propre,Augmentation de 6-10% du revenu des agriculteurs","Surfaces libres verticales pour installations agri-PV sur des pâturages ou des terres cultivées ,Jusqu'à un terrain de football (env. 1ha),500-1500 mètres,Coopérative énergétique (par ex. citoyens locaux),Réduction de 11-20% du rendement de la récolte,Augmentation de 21-40% de la production propre,Augmentation de 11-20% du revenu des agriculteurs","Surfaces libres horizontales pour installations agri-PV sur des pâturage ou des terres cultivées,Jusqu'à 10 terrains de football (env. 10ha),1500-4500 mètres,Fournisseur régional d'énergie,Réduction de 41-80% du rendement de la récolte,Augmentation de 41-80% de la production propre,Augmentation de 0-5% du revenu des agriculteurs","","",2,1,5,2,2,5,NA,NA,NA,NA,NA,NA,6621,11,1,1,1
"57",1,0,82,"FR",5720,15797,"2024-05-07 11:16:04","2024-05-07 15:39:21",5,5,4,5,3,5,5,5,1,7,1,5,3,5,5,2,1960,1,1,1,2,7,1,7,5,5,1,1,1,5,5,5,3,3,5,5,4,NA,NA,NA,0,0,0,"Surfaces libres horizontales pour installations agri-PV sur des pâturage ou des terres cultivées,Jusqu'à 10 terrains de football (env. 10ha),500-1500 mètres,Fournisseur régional d'énergie,Réduction de 11-20% du rendement de la récolte,Augmentation de 41-80% de la production propre,Augmentation de 0-5% du revenu des agriculteurs","Installations agri-PV sur des serres et remplacement de tunnels en plastique,Jusqu'à 5 terrains de football (env. 5ha),0-500 mètres,Commune,Réduction de 21-40% du rendement de la récolte,Augmentation de 0-5% de la production propre,Augmentation de 0-5% du revenu des agriculteurs","Surfaces libres horizontales pour installations agri-PV sur des pâturage ou des terres cultivées,Jusqu'à 10 terrains de football (env. 10ha),0-500 mètres,Fournisseur régional d'énergie,Réduction de 6-10% du rendement de la récolte,Augmentation de 6-10% de la production propre,Augmentation de 21-40% du revenu des agriculteurs","Surfaces libres horizontales pour installations agri-PV sur des pâturage ou des terres cultivées,Jusqu'à 10 terrains de football (env. 10ha),0-500 mètres,Propriétaire du terrain,Réduction de 0-5% du rendement de la récolte,Augmentation de 11-20% de la production propre,Augmentation de 11-20% du revenu des agriculteurs","","","","",1,5,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,2325,21,4,2,1
"58",1,1,88,"DE",14779,622,"2024-05-07 11:16:16","2024-05-07 11:26:39",4,5,6,6,6,6,4,3,6,6,5,4,6,4,4,2,32,2,1,1,2,7,3,5,1,4,1,1,1,5,5,5,4,5,4,4,4,NA,NA,NA,0,0,0,"Horizontale Freiflächen Agri-PV-Anlage auf Weide- oder Ackerland,Bis zu 5 Fussballfelder (ca. 5ha),0-500 Meter,Regionaler Energieversorger,21-40% Reduzierung des Ernteertrags,11-20% Erhöhung der Eigenproduktion,41-80% höheres Einkommen","Horizontale Freiflächen Agri-PV-Anlage auf Weide- oder Ackerland,Bis zu 10 Fussballfelder (ca. 10ha),1500-4500 Meter,Bäuerinnen und Bauern,6-10% Reduzierung des Ernteertrags,21-40% Erhöhung der Eigenproduktion,21-40% höheres Einkommen","Vertikale Freiflächen Agri-PV-Anlage auf Weide- oder Ackerland,Bis zu 5 Fussballfelder (ca. 5ha),1500-4500 Meter,Regionaler Energieversorger,11-20% Reduzierung des Ernteertrags,41-80% Erhöhung der Eigenproduktion,41-80% höheres Einkommen","Horizontale Freiflächen Agri-PV-Anlage auf Weide- oder Ackerland,Bis zu einem Fussballfeld (ca. 1ha),500-1500 Meter,Externe (nicht lokale) Investoren,6-10% Reduzierung des Ernteertrags,0-5% Erhöhung der Eigenproduktion,21-40% höheres Einkommen","Horizontale Freiflächen Agri-PV-Anlage auf Weide- oder Ackerland,Bis zu 5 Fussballfelder (ca. 5ha),500-1500 Meter,Bäuerinnen und Bauern,0-5% Reduzierung des Ernteertrags,6-10% Erhöhung der Eigenproduktion ,41-80% höheres Einkommen","Vertikale Freiflächen Agri-PV-Anlage auf Weide- oder Ackerland,Bis zu 5 Fussballfelder (ca. 5ha),1500-4500 Meter,Energiegenossenschaft (z.B. lokale Bevölkerung),21-40% Reduzierung des Ernteertrags,11-20% Erhöhung der Eigenproduktion,0-5% höheres Einkommen","Agri-PV-Anlage auf Gewächshäusern und Ersatz von Folientunneln,Bis zu 10 Fussballfelder (ca. 10ha),1500-4500 Meter,Grundstückseigentümer,6-10% Reduzierung des Ernteertrags,21-40% Erhöhung der Eigenproduktion,6-10% höheres Einkommen","Horizontale Freiflächen Agri-PV-Anlage auf Weide- oder Ackerland,Bis zu 5 Fussballfelder (ca. 5ha),1500-4500 Meter,Grundstückseigentümer,0-5% Reduzierung des Ernteertrags,6-10% Erhöhung der Eigenproduktion ,41-80% höheres Einkommen",2,4,4,1,3,4,1,2,6,2,6,5,1372,13,3,1,1
"59",1,1,75,"DE",10984,17218,"2024-05-07 13:05:50","2024-05-07 17:52:49",NA,NA,NA,NA,NA,NA,5,2,4,7,4,5,6,6,2,2,40,1,1,1,3,6,2,5,2,6,1,1,1,4,4,5,4,5,5,5,3,NA,NA,NA,0,0,0,"","","","","","","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,942,12,2,1,1
"60",1,0,80,"DE",9885,1142,"2024-05-07 14:19:38","2024-05-07 14:38:41",6,3,3,6,5,6,3,6,5,7,7,7,5,4,4,5,44,2,1,1,4,5,3,1,2,7,1,1,1,7,6,6,5,5,3,4,4,NA,NA,NA,0,0,0,"","","","","","","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,249,11,1,1,1
"61",1,1,80,"DE",3318,1625,"2024-05-07 14:43:55","2024-05-07 15:11:01",4,4,4,4,4,4,5,2,5,7,6,6,7,3,3,3,38,2,1,1,3,5,2,6,1,7,1,1,1,6,6,6,6,4,4,4,4,NA,NA,NA,0,0,0,"","","","","","","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1061,12,2,1,1
"62",1,1,37,"FR",4783,850,"2024-05-07 15:05:07","2024-05-07 15:19:18",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,63,2,1,1,2,7,5,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,"","","","","","","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5892,12,2,1,1
"63",1,1,80,"FR",3281,1896,"2024-05-07 17:32:02","2024-05-07 18:03:39",5,6,5,7,6,4,6,5,4,7,7,5,5,3,2,4,48,1,1,2,1,5,1,6,4,6,1,1,1,5,5,6,7,7,6,6,6,NA,NA,NA,0,0,0,"Surfaces libres verticales pour installations agri-PV sur des pâturages ou des terres cultivées ,Jusqu'à 10 terrains de football (env. 10ha),500-1500 mètres,Commune,Réduction de 6-10% du rendement de la récolte,Augmentation de 41-80% de la production propre,Augmentation de 11-20% du revenu des agriculteurs","Surfaces libres horizontales pour installations agri-PV sur des pâturage ou des terres cultivées,Jusqu'à 10 terrains de football (env. 10ha),0-500 mètres,Commune,Réduction de 41-80% du rendement de la récolte,Augmentation de 41-80% de la production propre,Augmentation de 6-10% du revenu des agriculteurs","","","","","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2701,11,1,1,1
"64",1,1,64,"DE",16048,6184,"2024-05-07 18:36:35","2024-05-07 20:19:39",NA,NA,NA,NA,NA,NA,4,6,4,7,7,3,3,4,3,2,54,2,1,1,4,6,3,6,2,5,1,1,1,4,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,"","","","","","","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,769,22,5,2,1
"65",1,1,43,"EN",9610,10888,"2024-05-08 08:24:53","2024-05-08 11:26:21",NA,NA,NA,NA,NA,NA,5,5,5,7,4,7,7,7,4,2,31,2,1,2,1,7,2,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,"","","","","","","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,261,11,1,1,1
